query_name,est_cost,true_cost,plan,physical_plan
33c,442530.8000000001,442530.8000000001,mi_idx1-ml lt-ml it1-mi_idx1 mi_idx1-t1 kt1-t1 ml-t2 kt2-t2 mi_idx2-ml it2-mi_idx2 mc2-mi_idx2 cn2-mc2 mc1-mi_idx1 cn1-mc1,HJ-mi_idx1-ml HJ-mi_idx1 ml-lt HJ-lt mi_idx1 ml-it1 INL-t1-it1 lt mi_idx1 ml HJ-it1 lt mi_idx1 ml t1-kt1 INL-t2-it1 kt1 lt mi_idx1 ml t1 HJ-it1 kt1 lt mi_idx1 ml t1 t2-kt2 INL-mi_idx2-it1 kt1 kt2 lt mi_idx1 ml t1 t2 HJ-it1 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2-it2 INL-mc2-it1 it2 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2 INL-cn2-it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-mc1-cn2 it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-cn1-cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33c,319474.80000000005,319474.80000000005,ml-t2 lt-ml kt2-t2 ml-t1 kt1-t1 mi_idx1-ml it1-mi_idx1 mi_idx2-ml it2-mi_idx2 mc2-mi_idx2 cn2-mc2 mc1-mi_idx1 cn1-mc1,HJ-t2-ml HJ-ml t2-lt HJ-lt ml t2-kt2 INL-t1-kt2 lt ml t2 HJ-kt2 lt ml t1 t2-kt1 INL-mi_idx1-kt1 kt2 lt ml t1 t2 HJ-kt1 kt2 lt mi_idx1 ml t1 t2-it1 INL-mi_idx2-it1 kt1 kt2 lt mi_idx1 ml t1 t2 HJ-it1 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2-it2 INL-mc2-it1 it2 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2 INL-cn2-it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-mc1-cn2 it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-cn1-cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33c,456857.8000000001,456857.8000000001,mi_idx2-ml lt-ml it2-mi_idx2 mi_idx2-t2 kt2-t2 ml-t1 kt1-t1 mi_idx1-ml it1-mi_idx1 mc2-mi_idx2 cn2-mc2 mc1-mi_idx1 cn1-mc1,HJ-mi_idx2-ml HJ-mi_idx2 ml-lt HJ-lt mi_idx2 ml-it2 INL-t2-it2 lt mi_idx2 ml HJ-it2 lt mi_idx2 ml t2-kt2 INL-t1-it2 kt2 lt mi_idx2 ml t2 HJ-it2 kt2 lt mi_idx2 ml t1 t2-kt1 INL-mi_idx1-it2 kt1 kt2 lt mi_idx2 ml t1 t2 HJ-it2 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2-it1 INL-mc2-it1 it2 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2 INL-cn2-it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-mc1-cn2 it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-cn1-cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33c,734360.6,734360.6,mc1-ml lt-ml cn1-mc1 mc1-t1 kt1-t1 ml-t2 kt2-t2 mc1-mi_idx1 it1-mi_idx1 mi_idx2-ml it2-mi_idx2 mc2-mi_idx2 cn2-mc2,HJ-mc1-ml HJ-mc1 ml-lt INL-cn1-lt mc1 ml INL-t1-cn1 lt mc1 ml HJ-cn1 lt mc1 ml t1-kt1 INL-t2-cn1 kt1 lt mc1 ml t1 HJ-cn1 kt1 lt mc1 ml t1 t2-kt2 INL-mi_idx1-cn1 kt1 kt2 lt mc1 ml t1 t2 HJ-cn1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2-it1 INL-mi_idx2-cn1 it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 HJ-cn1 it1 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2-it2 INL-mc2-cn1 it1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2 INL-cn2-cn1 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33c,807463.7999999999,807463.7999999999,it2-mi_idx2 lt-ml mi_idx2-ml mi_idx2-t2 kt2-t2 ml-t1 kt1-t1 mi_idx1-ml it1-mi_idx1 mc2-mi_idx2 cn2-mc2 mc1-mi_idx1 cn1-mc1,HJ-mi_idx2-it2 HJ-ml-lt HJ-it2 mi_idx2-lt ml INL-t2-it2 lt mi_idx2 ml HJ-it2 lt mi_idx2 ml t2-kt2 INL-t1-it2 kt2 lt mi_idx2 ml t2 HJ-it2 kt2 lt mi_idx2 ml t1 t2-kt1 INL-mi_idx1-it2 kt1 kt2 lt mi_idx2 ml t1 t2 HJ-it2 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2-it1 INL-mc2-it1 it2 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2 INL-cn2-it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-mc1-cn2 it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-cn1-cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33c,1019139.7999999999,1019139.7999999999,kt2-t2 lt-ml ml-t2 ml-t1 kt1-t1 mi_idx1-ml it1-mi_idx1 mi_idx2-ml it2-mi_idx2 mc2-mi_idx2 cn2-mc2 mc1-mi_idx1 cn1-mc1,HJ-t2-kt2 HJ-ml-lt HJ-kt2 t2-lt ml INL-t1-kt2 lt ml t2 HJ-kt2 lt ml t1 t2-kt1 INL-mi_idx1-kt1 kt2 lt ml t1 t2 HJ-kt1 kt2 lt mi_idx1 ml t1 t2-it1 INL-mi_idx2-it1 kt1 kt2 lt mi_idx1 ml t1 t2 HJ-it1 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2-it2 INL-mc2-it1 it2 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2 INL-cn2-it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-mc1-cn2 it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-cn1-cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33c,638255.2,638255.2,ml-t1 lt-ml kt1-t1 ml-t2 kt2-t2 mi_idx1-ml it1-mi_idx1 mi_idx2-ml it2-mi_idx2 mc2-mi_idx2 cn2-mc2 mc1-mi_idx1 cn1-mc1,HJ-t1-ml HJ-ml t1-lt HJ-lt ml t1-kt1 INL-t2-kt1 lt ml t1 HJ-kt1 lt ml t1 t2-kt2 INL-mi_idx1-kt1 kt2 lt ml t1 t2 HJ-kt1 kt2 lt mi_idx1 ml t1 t2-it1 INL-mi_idx2-it1 kt1 kt2 lt mi_idx1 ml t1 t2 HJ-it1 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2-it2 INL-mc2-it1 it2 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2 INL-cn2-it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-mc1-cn2 it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-cn1-cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33c,809003.7999999999,809003.7999999999,it1-mi_idx1 lt-ml mi_idx1-ml mi_idx1-t1 kt1-t1 ml-t2 kt2-t2 mi_idx2-ml it2-mi_idx2 mc2-mi_idx2 cn2-mc2 mc1-mi_idx1 cn1-mc1,HJ-mi_idx1-it1 HJ-ml-lt HJ-it1 mi_idx1-lt ml INL-t1-it1 lt mi_idx1 ml HJ-it1 lt mi_idx1 ml t1-kt1 INL-t2-it1 kt1 lt mi_idx1 ml t1 HJ-it1 kt1 lt mi_idx1 ml t1 t2-kt2 INL-mi_idx2-it1 kt1 kt2 lt mi_idx1 ml t1 t2 HJ-it1 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2-it2 INL-mc2-it1 it2 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2 INL-cn2-it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-mc1-cn2 it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-cn1-cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33c,3612744.2,3612744.2,mi_idx1-t1 lt-ml ml-t2 kt2-t2 mi_idx1-ml it1-mi_idx1 kt1-t1 mi_idx2-ml it2-mi_idx2 mc2-mi_idx2 cn2-mc2 mc1-mi_idx1 cn1-mc1,HJ-t1-mi_idx1 HJ-ml-lt INL-t2-lt ml HJ-lt ml t2-kt2 HJ-mi_idx1 t1-kt2 lt ml t2 HJ-kt2 lt mi_idx1 ml t1 t2-it1 HJ-it1 kt2 lt mi_idx1 ml t1 t2-kt1 INL-mi_idx2-it1 kt1 kt2 lt mi_idx1 ml t1 t2 HJ-it1 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2-it2 INL-mc2-it1 it2 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2 INL-cn2-it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-mc1-cn2 it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-cn1-cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33c,6348475.600000001,6348475.600000001,mc1-mi_idx1 lt-ml ml-t1 kt1-t1 ml-t2 kt2-t2 mi_idx2-ml it2-mi_idx2 mc2-mi_idx2 cn2-mc2 mc1-ml it1-mi_idx1 cn1-mc1,HJ-mc1-mi_idx1 HJ-ml-lt INL-t1-lt ml HJ-lt ml t1-kt1 INL-t2-kt1 lt ml t1 HJ-kt1 lt ml t1 t2-kt2 INL-mi_idx2-kt1 kt2 lt ml t1 t2 HJ-kt1 kt2 lt mi_idx2 ml t1 t2-it2 INL-mc2-it2 kt1 kt2 lt mi_idx2 ml t1 t2 INL-cn2-it2 kt1 kt2 lt mc2 mi_idx2 ml t1 t2 HJ-mc1 mi_idx1-cn2 it2 kt1 kt2 lt mc2 mi_idx2 ml t1 t2 HJ-cn2 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2-it1 INL-cn1-cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33c,2213534.2,2213534.2,kt1-t1 lt-ml ml-t1 ml-t2 kt2-t2 mi_idx1-ml it1-mi_idx1 mi_idx2-ml it2-mi_idx2 mc2-mi_idx2 cn2-mc2 mc1-mi_idx1 cn1-mc1,HJ-t1-kt1 HJ-ml-lt HJ-kt1 t1-lt ml INL-t2-kt1 lt ml t1 HJ-kt1 lt ml t1 t2-kt2 INL-mi_idx1-kt1 kt2 lt ml t1 t2 HJ-kt1 kt2 lt mi_idx1 ml t1 t2-it1 INL-mi_idx2-it1 kt1 kt2 lt mi_idx1 ml t1 t2 HJ-it1 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2-it2 INL-mc2-it1 it2 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2 INL-cn2-it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-mc1-cn2 it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-cn1-cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33c,2167051.8000000003,2167051.8000000003,mi_idx2-t2 lt-ml ml-t1 kt1-t1 mi_idx2-ml it2-mi_idx2 kt2-t2 mi_idx1-ml it1-mi_idx1 mc2-mi_idx2 cn2-mc2 mc1-mi_idx1 cn1-mc1,HJ-mi_idx2-t2 HJ-ml-lt INL-t1-lt ml HJ-lt ml t1-kt1 HJ-mi_idx2 t2-kt1 lt ml t1 HJ-kt1 lt mi_idx2 ml t1 t2-it2 HJ-it2 kt1 lt mi_idx2 ml t1 t2-kt2 INL-mi_idx1-it2 kt1 kt2 lt mi_idx2 ml t1 t2 HJ-it2 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2-it1 INL-mc2-it1 it2 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2 INL-cn2-it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-mc1-cn2 it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-cn1-cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33c,1797626.1999999997,1797626.1999999997,cn1-mc1 lt-ml ml-t1 kt1-t1 ml-t2 kt2-t2 mc1-ml mc1-mi_idx1 it1-mi_idx1 mi_idx2-ml it2-mi_idx2 mc2-mi_idx2 cn2-mc2,HJ-mc1-cn1 HJ-ml-lt INL-t1-lt ml HJ-lt ml t1-kt1 INL-t2-kt1 lt ml t1 HJ-kt1 lt ml t1 t2-kt2 HJ-cn1 mc1-kt1 kt2 lt ml t1 t2 INL-mi_idx1-cn1 kt1 kt2 lt mc1 ml t1 t2 HJ-cn1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2-it1 INL-mi_idx2-cn1 it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 HJ-cn1 it1 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2-it2 INL-mc2-cn1 it1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2 INL-cn2-cn1 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33c,3503254.0000000005,3503254.0000000005,cn2-mc2 lt-ml ml-t1 kt1-t1 ml-t2 kt2-t2 mc2-ml mi_idx1-ml it1-mi_idx1 mc2-mi_idx2 it2-mi_idx2 mc1-mi_idx1 cn1-mc1,HJ-mc2-cn2 HJ-ml-lt INL-t1-lt ml HJ-lt ml t1-kt1 INL-t2-kt1 lt ml t1 HJ-kt1 lt ml t1 t2-kt2 HJ-cn2 mc2-kt1 kt2 lt ml t1 t2 INL-mi_idx1-cn2 kt1 kt2 lt mc2 ml t1 t2 HJ-cn2 kt1 kt2 lt mc2 mi_idx1 ml t1 t2-it1 INL-mi_idx2-cn2 it1 kt1 kt2 lt mc2 mi_idx1 ml t1 t2 HJ-cn2 it1 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2-it2 INL-mc1-cn2 it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-cn1-cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33c,5770610.600000001,5770610.600000001,mc1-t1 lt-ml ml-t2 kt2-t2 mi_idx1-ml it1-mi_idx1 mi_idx2-ml it2-mi_idx2 mc1-mi_idx1 kt1-t1 cn1-mc1 mc2-mi_idx2 cn2-mc2,INL-mc1-t1 HJ-ml-lt INL-t2-lt ml HJ-lt ml t2-kt2 INL-mi_idx1-kt2 lt ml t2 HJ-kt2 lt mi_idx1 ml t2-it1 INL-mi_idx2-it1 kt2 lt mi_idx1 ml t2 HJ-it1 kt2 lt mi_idx1 mi_idx2 ml t2-it2 HJ-mc1 t1-it1 it2 kt2 lt mi_idx1 mi_idx2 ml t2 HJ-it1 it2 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2-kt1 INL-cn1-it1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2 INL-mc2-cn1 it1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2 INL-cn2-cn1 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33c,2790234.6,2790234.6,mc2-t2 lt-ml ml-t1 kt1-t1 mc2-ml kt2-t2 cn2-mc2 mi_idx1-ml it1-mi_idx1 mc2-mi_idx2 it2-mi_idx2 mc1-mi_idx1 cn1-mc1,HJ-mc2-t2 HJ-ml-lt INL-t1-lt ml HJ-lt ml t1-kt1 HJ-mc2 t2-kt1 lt ml t1 HJ-kt1 lt mc2 ml t1 t2-kt2 INL-cn2-kt1 kt2 lt mc2 ml t1 t2 INL-mi_idx1-cn2 kt1 kt2 lt mc2 ml t1 t2 HJ-cn2 kt1 kt2 lt mc2 mi_idx1 ml t1 t2-it1 INL-mi_idx2-cn2 it1 kt1 kt2 lt mc2 mi_idx1 ml t1 t2 HJ-cn2 it1 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2-it2 INL-mc1-cn2 it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-cn1-cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33c,1010081.6,1010081.6,mc2-ml lt-ml cn2-mc2 mc2-t2 kt2-t2 ml-t1 kt1-t1 mi_idx1-ml it1-mi_idx1 mc2-mi_idx2 it2-mi_idx2 mc1-mi_idx1 cn1-mc1,HJ-mc2-ml HJ-mc2 ml-lt INL-cn2-lt mc2 ml INL-t2-cn2 lt mc2 ml HJ-cn2 lt mc2 ml t2-kt2 INL-t1-cn2 kt2 lt mc2 ml t2 HJ-cn2 kt2 lt mc2 ml t1 t2-kt1 INL-mi_idx1-cn2 kt1 kt2 lt mc2 ml t1 t2 HJ-cn2 kt1 kt2 lt mc2 mi_idx1 ml t1 t2-it1 INL-mi_idx2-cn2 it1 kt1 kt2 lt mc2 mi_idx1 ml t1 t2 HJ-cn2 it1 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2-it2 INL-mc1-cn2 it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-cn1-cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33c,6283448.600000001,6283448.600000001,mc2-mi_idx2 lt-ml ml-t1 kt1-t1 ml-t2 kt2-t2 mi_idx1-ml it1-mi_idx1 mc1-mi_idx1 cn1-mc1 mc2-ml it2-mi_idx2 cn2-mc2,HJ-mc2-mi_idx2 HJ-ml-lt INL-t1-lt ml HJ-lt ml t1-kt1 INL-t2-kt1 lt ml t1 HJ-kt1 lt ml t1 t2-kt2 INL-mi_idx1-kt1 kt2 lt ml t1 t2 HJ-kt1 kt2 lt mi_idx1 ml t1 t2-it1 INL-mc1-it1 kt1 kt2 lt mi_idx1 ml t1 t2 INL-cn1-it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 HJ-mc2 mi_idx2-cn1 it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 HJ-cn1 it1 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2-it2 INL-cn2-cn1 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
27a,35914.799999999996,35914.799999999996,lt-ml cc-ml cc-cct2 cc-cct1 cc-t cc-mi cc-mc ct-mc cn-mc cc-mk k-mk,HJ-ml-lt INL-cc-lt ml HJ-cc lt ml-cct2 HJ-cc cct2 lt ml-cct1 INL-t-cc cct1 cct2 lt ml INL-mi-cc cct1 cct2 lt ml t INL-mc-cc cct1 cct2 lt mi ml t HJ-cc cct1 cct2 lt mc mi ml t-ct INL-cn-cc cct1 cct2 ct lt mc mi ml t INL-mk-cc cct1 cct2 cn ct lt mc mi ml t HJ-cc cct1 cct2 cn ct lt mc mi mk ml t-k
27a,91089.99999999999,91089.99999999999,cc-ml lt-ml cc-cct2 cc-cct1 cc-t cc-mi cc-mc ct-mc cn-mc cc-mk k-mk,HJ-cc-ml HJ-cc ml-lt HJ-cc lt ml-cct2 HJ-cc cct2 lt ml-cct1 INL-t-cc cct1 cct2 lt ml INL-mi-cc cct1 cct2 lt ml t INL-mc-cc cct1 cct2 lt mi ml t HJ-cc cct1 cct2 lt mc mi ml t-ct INL-cn-cc cct1 cct2 ct lt mc mi ml t INL-mk-cc cct1 cct2 cn ct lt mc mi ml t HJ-cc cct1 cct2 cn ct lt mc mi mk ml t-k
27a,95476.59999999999,95476.59999999999,mi-ml lt-ml cc-mi cc-cct2 cc-cct1 cc-t cc-mc ct-mc cn-mc cc-mk k-mk,HJ-mi-ml HJ-mi ml-lt INL-cc-lt mi ml HJ-cc lt mi ml-cct2 HJ-cc cct2 lt mi ml-cct1 INL-t-cc cct1 cct2 lt mi ml INL-mc-cc cct1 cct2 lt mi ml t HJ-cc cct1 cct2 lt mc mi ml t-ct INL-cn-cc cct1 cct2 ct lt mc mi ml t INL-mk-cc cct1 cct2 cn ct lt mc mi ml t HJ-cc cct1 cct2 cn ct lt mc mi mk ml t-k
27a,171111.0,171111.0,cc-cct2 lt-ml cc-ml cc-cct1 cc-t cc-mi cc-mc ct-mc cn-mc cc-mk k-mk,HJ-cc-cct2 HJ-ml-lt HJ-cc cct2-lt ml HJ-cc cct2 lt ml-cct1 INL-t-cc cct1 cct2 lt ml INL-mi-cc cct1 cct2 lt ml t INL-mc-cc cct1 cct2 lt mi ml t HJ-cc cct1 cct2 lt mc mi ml t-ct INL-cn-cc cct1 cct2 ct lt mc mi ml t INL-mk-cc cct1 cct2 cn ct lt mc mi ml t HJ-cc cct1 cct2 cn ct lt mc mi mk ml t-k
27a,195771.00000000003,195771.00000000003,cc-cct1 lt-ml cc-ml cc-cct2 cc-t cc-mi cc-mc ct-mc cn-mc cc-mk k-mk,HJ-cc-cct1 HJ-ml-lt HJ-cc cct1-lt ml HJ-cc cct1 lt ml-cct2 INL-t-cc cct1 cct2 lt ml INL-mi-cc cct1 cct2 lt ml t INL-mc-cc cct1 cct2 lt mi ml t HJ-cc cct1 cct2 lt mc mi ml t-ct INL-cn-cc cct1 cct2 ct lt mc mi ml t INL-mk-cc cct1 cct2 cn ct lt mc mi ml t HJ-cc cct1 cct2 cn ct lt mc mi mk ml t-k
27a,584473.9999999999,584473.9999999999,cn-mc lt-ml mc-ml ct-mc cc-mc cc-cct2 cc-cct1 cc-t cc-mi cc-mk k-mk,HJ-mc-cn HJ-ml-lt HJ-cn mc-lt ml HJ-cn lt mc ml-ct INL-cc-cn ct lt mc ml HJ-cc cn ct lt mc ml-cct2 HJ-cc cct2 cn ct lt mc ml-cct1 INL-t-cc cct1 cct2 cn ct lt mc ml INL-mi-cc cct1 cct2 cn ct lt mc ml t INL-mk-cc cct1 cct2 cn ct lt mc mi ml t HJ-cc cct1 cct2 cn ct lt mc mi mk ml t-k
27a,370731.6000000001,370731.6000000001,mc-ml lt-ml ct-mc cc-mc cc-cct2 cc-cct1 cc-t cn-mc cc-mi cc-mk k-mk,HJ-mc-ml HJ-mc ml-lt HJ-lt mc ml-ct INL-cc-ct lt mc ml HJ-cc ct lt mc ml-cct2 HJ-cc cct2 ct lt mc ml-cct1 INL-t-cc cct1 cct2 ct lt mc ml INL-cn-cc cct1 cct2 ct lt mc ml t INL-mi-cc cct1 cct2 cn ct lt mc ml t INL-mk-cc cct1 cct2 cn ct lt mc mi ml t HJ-cc cct1 cct2 cn ct lt mc mi mk ml t-k
27a,593489.4,593489.4,mc-mi lt-ml cc-ml cc-cct2 cc-cct1 cc-t cc-mc ct-mc cn-mc cc-mk k-mk,HJ-mc-mi HJ-ml-lt INL-cc-lt ml HJ-cc lt ml-cct2 HJ-cc cct2 lt ml-cct1 INL-t-cc cct1 cct2 lt ml HJ-mc mi-cc cct1 cct2 lt ml t HJ-cc cct1 cct2 lt mc mi ml t-ct INL-cn-cc cct1 cct2 ct lt mc mi ml t INL-mk-cc cct1 cct2 cn ct lt mc mi ml t HJ-cc cct1 cct2 cn ct lt mc mi mk ml t-k
27a,432283.80000000005,432283.80000000005,mi-t lt-ml mi-ml cc-mi cc-cct2 cc-cct1 cc-mc ct-mc cn-mc cc-mk k-mk,HJ-t-mi HJ-ml-lt HJ-mi t-lt ml INL-cc-lt mi ml t HJ-cc lt mi ml t-cct2 HJ-cc cct2 lt mi ml t-cct1 INL-mc-cc cct1 cct2 lt mi ml t HJ-cc cct1 cct2 lt mc mi ml t-ct INL-cn-cc cct1 cct2 ct lt mc mi ml t INL-mk-cc cct1 cct2 cn ct lt mc mi ml t HJ-cc cct1 cct2 cn ct lt mc mi mk ml t-k
27a,238931.80000000002,238931.80000000002,cc-mi lt-ml cc-ml cc-cct2 cc-cct1 cc-t cc-mc ct-mc cn-mc cc-mk k-mk,HJ-cc-mi HJ-ml-lt HJ-cc mi-lt ml HJ-cc lt mi ml-cct2 HJ-cc cct2 lt mi ml-cct1 INL-t-cc cct1 cct2 lt mi ml INL-mc-cc cct1 cct2 lt mi ml t HJ-cc cct1 cct2 lt mc mi ml t-ct INL-cn-cc cct1 cct2 ct lt mc mi ml t INL-mk-cc cct1 cct2 cn ct lt mc mi ml t HJ-cc cct1 cct2 cn ct lt mc mi mk ml t-k
27a,258308.00000000003,258308.00000000003,ml-t lt-ml cc-ml cc-cct2 cc-cct1 cc-mi cc-mc ct-mc cn-mc cc-mk k-mk,HJ-t-ml HJ-ml t-lt INL-cc-lt ml t HJ-cc lt ml t-cct2 HJ-cc cct2 lt ml t-cct1 INL-mi-cc cct1 cct2 lt ml t INL-mc-cc cct1 cct2 lt mi ml t HJ-cc cct1 cct2 lt mc mi ml t-ct INL-cn-cc cct1 cct2 ct lt mc mi ml t INL-mk-cc cct1 cct2 cn ct lt mc mi ml t HJ-cc cct1 cct2 cn ct lt mc mi mk ml t-k
27a,4031520.0000000005,4031520.0000000005,mk-t k-mk lt-ml mk-ml cc-mk cc-cct2 cc-cct1 cc-mi cc-mc ct-mc cn-mc,HJ-mk-t HJ-mk t-k HJ-ml-lt HJ-k mk t-lt ml INL-cc-k lt mk ml t HJ-cc k lt mk ml t-cct2 HJ-cc cct2 k lt mk ml t-cct1 INL-mi-cc cct1 cct2 k lt mk ml t INL-mc-cc cct1 cct2 k lt mi mk ml t HJ-cc cct1 cct2 k lt mc mi mk ml t-ct INL-cn-cc cct1 cct2 ct k lt mc mi mk ml t
27a,1236090.7999999996,1236090.7999999996,mk-ml k-mk lt-ml cc-mk cc-cct2 cc-cct1 cc-t cc-mi cc-mc ct-mc cn-mc,HJ-mk-ml HJ-mk ml-k HJ-k mk ml-lt INL-cc-k lt mk ml HJ-cc k lt mk ml-cct2 HJ-cc cct2 k lt mk ml-cct1 INL-t-cc cct1 cct2 k lt mk ml INL-mi-cc cct1 cct2 k lt mk ml t INL-mc-cc cct1 cct2 k lt mi mk ml t HJ-cc cct1 cct2 k lt mc mi mk ml t-ct INL-cn-cc cct1 cct2 ct k lt mc mi mk ml t
27a,9183552.6,9183552.6,mc-mk lt-ml cc-ml cc-cct2 cc-cct1 cc-t cc-mi k-mk cc-mc ct-mc cn-mc,HJ-mk-mc HJ-ml-lt INL-cc-lt ml HJ-cc lt ml-cct2 HJ-cc cct2 lt ml-cct1 INL-t-cc cct1 cct2 lt ml INL-mi-cc cct1 cct2 lt ml t HJ-mc mk-k HJ-k mc mk-cc cct1 cct2 lt mi ml t HJ-cc cct1 cct2 k lt mc mi mk ml t-ct INL-cn-cc cct1 cct2 ct k lt mc mi mk ml t
