query_name,est_cost,true_cost,plan,physical_plan
26a,30955255.999999993,30955255.999999993,t-ci mi_idx-t kt-t it-mi_idx chn-ci n-ci cc-t cct1-cc cct2-cc mk-t k-mk,HJ-ci-t HJ-ci t-mi_idx HJ-ci mi_idx t-kt HJ-ci kt mi_idx t-it HJ-chn-ci it kt mi_idx t INL-n-chn ci it kt mi_idx t INL-cc-chn ci it kt mi_idx n t HJ-cc chn ci it kt mi_idx n t-cct1 HJ-cc cct1 chn ci it kt mi_idx n t-cct2 INL-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26a,568564.0,568564.0,t-cc kt-t cct1-cc cct2-cc mi_idx-t it-mi_idx mk-t k-mk ci-t n-ci chn-ci,HJ-t-cc HJ-cc t-kt HJ-cc kt t-cct1 HJ-cc cct1 kt t-cct2 HJ-mi_idx-cc cct1 cct2 kt t HJ-cc cct1 cct2 kt mi_idx t-it INL-mk-cc cct1 cct2 it kt mi_idx t HJ-cc cct1 cct2 it kt mi_idx mk t-k INL-ci-cc cct1 cct2 it k kt mi_idx mk t INL-n-cc cct1 cct2 ci it k kt mi_idx mk t INL-chn-cc cct1 cct2 ci it k kt mi_idx mk n t
26a,377536.80000000005,377536.80000000005,t-mi_idx kt-t it-mi_idx cc-t cct1-cc cct2-cc mk-t k-mk ci-t n-ci chn-ci,HJ-t-mi_idx HJ-mi_idx t-kt HJ-kt mi_idx t-it INL-cc-it kt mi_idx t HJ-cc it kt mi_idx t-cct1 HJ-cc cct1 it kt mi_idx t-cct2 INL-mk-cc cct1 cct2 it kt mi_idx t HJ-cc cct1 cct2 it kt mi_idx mk t-k INL-ci-cc cct1 cct2 it k kt mi_idx mk t INL-n-cc cct1 cct2 ci it k kt mi_idx mk t INL-chn-cc cct1 cct2 ci it k kt mi_idx mk n t
26a,229804244.39999998,229804244.39999998,mk-ci k-mk mi_idx-mk it-mi_idx chn-ci n-ci t-mk kt-t cc-mk cct1-cc cct2-cc,HJ-ci-mk HJ-ci mk-k HJ-ci k mk-mi_idx HJ-ci k mi_idx mk-it HJ-chn-ci it k mi_idx mk INL-n-chn ci it k mi_idx mk INL-t-chn ci it k mi_idx mk n HJ-chn ci it k mi_idx mk n t-kt INL-cc-chn ci it k kt mi_idx mk n t HJ-cc chn ci it k kt mi_idx mk n t-cct1 HJ-cc cct1 chn ci it k kt mi_idx mk n t-cct2
26a,3313136.400000001,3313136.400000001,mk-cc k-mk cct1-cc cct2-cc mi_idx-mk it-mi_idx t-mk kt-t ci-mk n-ci chn-ci,HJ-mk-cc HJ-cc mk-k HJ-cc k mk-cct1 HJ-cc cct1 k mk-cct2 HJ-mi_idx-cc cct1 cct2 k mk HJ-cc cct1 cct2 k mi_idx mk-it INL-t-cc cct1 cct2 it k mi_idx mk HJ-cc cct1 cct2 it k mi_idx mk t-kt INL-ci-cc cct1 cct2 it k kt mi_idx mk t INL-n-cc cct1 cct2 ci it k kt mi_idx mk t INL-chn-cc cct1 cct2 ci it k kt mi_idx mk n t
26a,1089465.2,1089465.2,mk-mi_idx k-mk it-mi_idx t-mk kt-t cc-mk cct1-cc cct2-cc ci-mk n-ci chn-ci,HJ-mk-mi_idx HJ-mi_idx mk-k HJ-k mi_idx mk-it INL-t-it k mi_idx mk HJ-it k mi_idx mk t-kt INL-cc-it k kt mi_idx mk t HJ-cc it k kt mi_idx mk t-cct1 HJ-cc cct1 it k kt mi_idx mk t-cct2 INL-ci-cc cct1 cct2 it k kt mi_idx mk t INL-n-cc cct1 cct2 ci it k kt mi_idx mk t INL-chn-cc cct1 cct2 ci it k kt mi_idx mk n t
26a,13442695.599999998,13442695.599999998,ci-cc mi_idx-ci cct1-cc it-mi_idx cct2-cc chn-ci n-ci t-ci kt-t mk-ci k-mk,HJ-ci-cc HJ-cc ci-mi_idx HJ-cc ci mi_idx-cct1 HJ-cc cct1 ci mi_idx-it HJ-cc cct1 ci it mi_idx-cct2 HJ-chn-cc cct1 cct2 ci it mi_idx INL-n-cc cct1 cct2 chn ci it mi_idx INL-t-cc cct1 cct2 chn ci it mi_idx n HJ-cc cct1 cct2 chn ci it mi_idx n t-kt INL-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26a,8247877.400000001,8247877.400000001,ci-mi_idx chn-ci it-mi_idx n-ci t-ci kt-t cc-ci cct1-cc cct2-cc mk-ci k-mk,HJ-ci-mi_idx HJ-ci mi_idx-chn HJ-chn ci mi_idx-it INL-n-chn ci it mi_idx INL-t-chn ci it mi_idx n HJ-chn ci it mi_idx n t-kt INL-cc-chn ci it kt mi_idx n t HJ-cc chn ci it kt mi_idx n t-cct1 HJ-cc cct1 chn ci it kt mi_idx n t-cct2 INL-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26a,125969.4,125969.4,cc-mi_idx cct1-cc it-mi_idx cct2-cc t-cc kt-t mk-cc k-mk ci-cc n-ci chn-ci,HJ-cc-mi_idx HJ-cc mi_idx-cct1 HJ-cc cct1 mi_idx-it HJ-cc cct1 it mi_idx-cct2 INL-t-cc cct1 cct2 it mi_idx HJ-cc cct1 cct2 it mi_idx t-kt INL-mk-cc cct1 cct2 it kt mi_idx t HJ-cc cct1 cct2 it kt mi_idx mk t-k INL-ci-cc cct1 cct2 it k kt mi_idx mk t INL-n-cc cct1 cct2 ci it k kt mi_idx mk t INL-chn-cc cct1 cct2 ci it k kt mi_idx mk n t
26a,9253870.399999997,9253870.399999997,chn-ci mi_idx-ci it-mi_idx n-ci t-ci kt-t cc-ci cct1-cc cct2-cc mk-ci k-mk,HJ-ci-chn HJ-chn ci-mi_idx HJ-chn ci mi_idx-it INL-n-chn ci it mi_idx INL-t-chn ci it mi_idx n HJ-chn ci it mi_idx n t-kt INL-cc-chn ci it kt mi_idx n t HJ-cc chn ci it kt mi_idx n t-cct1 HJ-cc cct1 chn ci it kt mi_idx n t-cct2 INL-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26a,49452386.60000001,49452386.60000001,n-ci mi_idx-ci chn-ci it-mi_idx t-ci kt-t cc-ci cct1-cc cct2-cc mk-ci k-mk,HJ-ci-n HJ-ci n-mi_idx HJ-ci mi_idx n-chn HJ-chn ci mi_idx n-it INL-t-chn ci it mi_idx n HJ-chn ci it mi_idx n t-kt INL-cc-chn ci it kt mi_idx n t HJ-cc chn ci it kt mi_idx n t-cct1 HJ-cc cct1 chn ci it kt mi_idx n t-cct2 INL-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26a,991937.1999999998,991937.1999999998,k-mk mi_idx-mk it-mi_idx cc-mk cct1-cc cct2-cc t-mk kt-t ci-mk n-ci chn-ci,HJ-mk-k HJ-k mk-mi_idx HJ-k mi_idx mk-it INL-cc-it k mi_idx mk HJ-cc it k mi_idx mk-cct1 HJ-cc cct1 it k mi_idx mk-cct2 INL-t-cc cct1 cct2 it k mi_idx mk HJ-cc cct1 cct2 it k mi_idx mk t-kt INL-ci-cc cct1 cct2 it k kt mi_idx mk t INL-n-cc cct1 cct2 ci it k kt mi_idx mk t INL-chn-cc cct1 cct2 ci it k kt mi_idx mk n t
26a,208588.40000000002,208588.40000000002,cct1-cc mi_idx-cc it-mi_idx cct2-cc t-cc kt-t mk-cc k-mk ci-cc n-ci chn-ci,HJ-cc-cct1 HJ-cc cct1-mi_idx HJ-cc cct1 mi_idx-it HJ-cc cct1 it mi_idx-cct2 INL-t-cc cct1 cct2 it mi_idx HJ-cc cct1 cct2 it mi_idx t-kt INL-mk-cc cct1 cct2 it kt mi_idx t HJ-cc cct1 cct2 it kt mi_idx mk t-k INL-ci-cc cct1 cct2 it k kt mi_idx mk t INL-n-cc cct1 cct2 ci it k kt mi_idx mk t INL-chn-cc cct1 cct2 ci it k kt mi_idx mk n t
26a,258975.40000000005,258975.40000000005,cct2-cc mi_idx-cc cct1-cc it-mi_idx t-cc kt-t mk-cc k-mk ci-cc n-ci chn-ci,HJ-cc-cct2 HJ-cc cct2-mi_idx HJ-cc cct2 mi_idx-cct1 HJ-cc cct1 cct2 mi_idx-it INL-t-cc cct1 cct2 it mi_idx HJ-cc cct1 cct2 it mi_idx t-kt INL-mk-cc cct1 cct2 it kt mi_idx t HJ-cc cct1 cct2 it kt mi_idx mk t-k INL-ci-cc cct1 cct2 it k kt mi_idx mk t INL-n-cc cct1 cct2 ci it k kt mi_idx mk t INL-chn-cc cct1 cct2 ci it k kt mi_idx mk n t
26a,122022.2,122022.2,it-mi_idx cc-mi_idx cct1-cc cct2-cc t-mi_idx kt-t mk-mi_idx k-mk ci-mi_idx n-ci chn-ci,HJ-mi_idx-it INL-cc-it mi_idx HJ-cc it mi_idx-cct1 HJ-cc cct1 it mi_idx-cct2 INL-t-cc cct1 cct2 it mi_idx HJ-cc cct1 cct2 it mi_idx t-kt INL-mk-cc cct1 cct2 it kt mi_idx t HJ-cc cct1 cct2 it kt mi_idx mk t-k INL-ci-cc cct1 cct2 it k kt mi_idx mk t INL-n-cc cct1 cct2 ci it k kt mi_idx mk t INL-chn-cc cct1 cct2 ci it k kt mi_idx mk n t
26b,485637.4,485637.4,kt-t mi_idx-t it-mi_idx cc-t cct1-cc cct2-cc ci-t n-ci chn-ci mk-t k-mk,HJ-t-kt HJ-kt t-mi_idx HJ-kt mi_idx t-it INL-cc-it kt mi_idx t HJ-cc it kt mi_idx t-cct1 HJ-cc cct1 it kt mi_idx t-cct2 INL-ci-cc cct1 cct2 it kt mi_idx t INL-n-cc cct1 cct2 ci it kt mi_idx t INL-chn-cc cct1 cct2 ci it kt mi_idx n t INL-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26b,3383537.4000000004,3383537.4000000004,t-mk k-mk kt-t mi_idx-t it-mi_idx cc-t cct1-cc cct2-cc ci-t n-ci chn-ci,HJ-mk-t HJ-mk t-k HJ-k mk t-kt HJ-mi_idx-k kt mk t HJ-k kt mi_idx mk t-it INL-cc-it k kt mi_idx mk t HJ-cc it k kt mi_idx mk t-cct1 HJ-cc cct1 it k kt mi_idx mk t-cct2 INL-ci-cc cct1 cct2 it k kt mi_idx mk t INL-n-cc cct1 cct2 ci it k kt mi_idx mk t INL-chn-cc cct1 cct2 ci it k kt mi_idx mk n t
26b,24630552.2,24630552.2,t-ci mi_idx-t kt-t it-mi_idx n-ci chn-ci cc-t cct1-cc cct2-cc mk-t k-mk,HJ-ci-t HJ-ci t-mi_idx HJ-ci mi_idx t-kt HJ-ci kt mi_idx t-it INL-n-ci it kt mi_idx t INL-chn-ci it kt mi_idx n t INL-cc-chn ci it kt mi_idx n t HJ-cc chn ci it kt mi_idx n t-cct1 HJ-cc cct1 chn ci it kt mi_idx n t-cct2 INL-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26b,463849.60000000003,463849.60000000003,t-cc kt-t cct1-cc cct2-cc mi_idx-t it-mi_idx ci-t n-ci chn-ci mk-t k-mk,HJ-t-cc HJ-cc t-kt HJ-cc kt t-cct1 HJ-cc cct1 kt t-cct2 HJ-mi_idx-cc cct1 cct2 kt t HJ-cc cct1 cct2 kt mi_idx t-it INL-ci-cc cct1 cct2 it kt mi_idx t INL-n-cc cct1 cct2 ci it kt mi_idx t INL-chn-cc cct1 cct2 ci it kt mi_idx n t INL-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26b,270890.4,270890.4,t-mi_idx kt-t it-mi_idx cc-t cct1-cc cct2-cc ci-t n-ci chn-ci mk-t k-mk,HJ-t-mi_idx HJ-mi_idx t-kt HJ-kt mi_idx t-it INL-cc-it kt mi_idx t HJ-cc it kt mi_idx t-cct1 HJ-cc cct1 it kt mi_idx t-cct2 INL-ci-cc cct1 cct2 it kt mi_idx t INL-n-cc cct1 cct2 ci it kt mi_idx t INL-chn-cc cct1 cct2 ci it kt mi_idx n t INL-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26b,228962257.2,228962257.2,mk-ci k-mk mi_idx-mk it-mi_idx n-ci chn-ci t-mk kt-t cc-mk cct1-cc cct2-cc,HJ-ci-mk HJ-ci mk-k HJ-ci k mk-mi_idx HJ-ci k mi_idx mk-it INL-n-ci it k mi_idx mk INL-chn-ci it k mi_idx mk n INL-t-chn ci it k mi_idx mk n HJ-chn ci it k mi_idx mk n t-kt INL-cc-chn ci it k kt mi_idx mk n t HJ-cc chn ci it k kt mi_idx mk n t-cct1 HJ-cc cct1 chn ci it k kt mi_idx mk n t-cct2
26b,3254598.6000000006,3254598.6000000006,mk-cc k-mk cct1-cc cct2-cc mi_idx-mk it-mi_idx t-mk kt-t ci-mk n-ci chn-ci,HJ-mk-cc HJ-cc mk-k HJ-cc k mk-cct1 HJ-cc cct1 k mk-cct2 HJ-mi_idx-cc cct1 cct2 k mk HJ-cc cct1 cct2 k mi_idx mk-it INL-t-cc cct1 cct2 it k mi_idx mk HJ-cc cct1 cct2 it k mi_idx mk t-kt INL-ci-cc cct1 cct2 it k kt mi_idx mk t INL-n-cc cct1 cct2 ci it k kt mi_idx mk t INL-chn-cc cct1 cct2 ci it k kt mi_idx mk n t
26b,948428.4,948428.4,mk-mi_idx k-mk it-mi_idx t-mk kt-t cc-mk cct1-cc cct2-cc ci-mk n-ci chn-ci,HJ-mk-mi_idx HJ-mi_idx mk-k HJ-k mi_idx mk-it INL-t-it k mi_idx mk HJ-it k mi_idx mk t-kt INL-cc-it k kt mi_idx mk t HJ-cc it k kt mi_idx mk t-cct1 HJ-cc cct1 it k kt mi_idx mk t-cct2 INL-ci-cc cct1 cct2 it k kt mi_idx mk t INL-n-cc cct1 cct2 ci it k kt mi_idx mk t INL-chn-cc cct1 cct2 ci it k kt mi_idx mk n t
26b,12955785.399999999,12955785.399999999,ci-cc mi_idx-ci cct1-cc it-mi_idx cct2-cc n-ci chn-ci t-ci kt-t mk-ci k-mk,HJ-ci-cc HJ-cc ci-mi_idx HJ-cc ci mi_idx-cct1 HJ-cc cct1 ci mi_idx-it HJ-cc cct1 ci it mi_idx-cct2 INL-n-cc cct1 cct2 ci it mi_idx INL-chn-cc cct1 cct2 ci it mi_idx n INL-t-cc cct1 cct2 chn ci it mi_idx n HJ-cc cct1 cct2 chn ci it mi_idx n t-kt INL-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26b,7776495.6000000015,7776495.6000000015,ci-mi_idx it-mi_idx chn-ci n-ci t-ci kt-t cc-ci cct1-cc cct2-cc mk-ci k-mk,HJ-ci-mi_idx HJ-ci mi_idx-it HJ-chn-ci it mi_idx INL-n-chn ci it mi_idx INL-t-chn ci it mi_idx n HJ-chn ci it mi_idx n t-kt INL-cc-chn ci it kt mi_idx n t HJ-cc chn ci it kt mi_idx n t-cct1 HJ-cc cct1 chn ci it kt mi_idx n t-cct2 INL-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26b,95877.6,95877.6,cc-mi_idx cct1-cc it-mi_idx cct2-cc t-cc kt-t ci-cc n-ci chn-ci mk-cc k-mk,HJ-cc-mi_idx HJ-cc mi_idx-cct1 HJ-cc cct1 mi_idx-it HJ-cc cct1 it mi_idx-cct2 INL-t-cc cct1 cct2 it mi_idx HJ-cc cct1 cct2 it mi_idx t-kt INL-ci-cc cct1 cct2 it kt mi_idx t INL-n-cc cct1 cct2 ci it kt mi_idx t INL-chn-cc cct1 cct2 ci it kt mi_idx n t INL-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26b,8988168.599999998,8988168.599999998,chn-ci mi_idx-ci it-mi_idx n-ci t-ci kt-t cc-ci cct1-cc cct2-cc mk-ci k-mk,HJ-ci-chn HJ-chn ci-mi_idx HJ-chn ci mi_idx-it INL-n-chn ci it mi_idx INL-t-chn ci it mi_idx n HJ-chn ci it mi_idx n t-kt INL-cc-chn ci it kt mi_idx n t HJ-cc chn ci it kt mi_idx n t-cct1 HJ-cc cct1 chn ci it kt mi_idx n t-cct2 INL-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26b,49008940.800000004,49008940.800000004,n-ci mi_idx-ci it-mi_idx chn-ci t-ci kt-t cc-ci cct1-cc cct2-cc mk-ci k-mk,HJ-ci-n HJ-ci n-mi_idx HJ-ci mi_idx n-it HJ-chn-ci it mi_idx n INL-t-chn ci it mi_idx n HJ-chn ci it mi_idx n t-kt INL-cc-chn ci it kt mi_idx n t HJ-cc chn ci it kt mi_idx n t-cct1 HJ-cc cct1 chn ci it kt mi_idx n t-cct2 INL-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26b,922649.3999999999,922649.3999999999,k-mk mi_idx-mk it-mi_idx cc-mk cct1-cc cct2-cc t-mk kt-t ci-mk n-ci chn-ci,HJ-mk-k HJ-k mk-mi_idx HJ-k mi_idx mk-it INL-cc-it k mi_idx mk HJ-cc it k mi_idx mk-cct1 HJ-cc cct1 it k mi_idx mk-cct2 INL-t-cc cct1 cct2 it k mi_idx mk HJ-cc cct1 cct2 it k mi_idx mk t-kt INL-ci-cc cct1 cct2 it k kt mi_idx mk t INL-n-cc cct1 cct2 ci it k kt mi_idx mk t INL-chn-cc cct1 cct2 ci it k kt mi_idx mk n t
26b,180873.59999999998,180873.59999999998,cct1-cc mi_idx-cc it-mi_idx cct2-cc t-cc kt-t ci-cc n-ci chn-ci mk-cc k-mk,HJ-cc-cct1 HJ-cc cct1-mi_idx HJ-cc cct1 mi_idx-it HJ-cc cct1 it mi_idx-cct2 INL-t-cc cct1 cct2 it mi_idx HJ-cc cct1 cct2 it mi_idx t-kt INL-ci-cc cct1 cct2 it kt mi_idx t INL-n-cc cct1 cct2 ci it kt mi_idx t INL-chn-cc cct1 cct2 ci it kt mi_idx n t INL-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26b,230397.60000000003,230397.60000000003,cct2-cc mi_idx-cc cct1-cc it-mi_idx t-cc kt-t ci-cc n-ci chn-ci mk-cc k-mk,HJ-cc-cct2 HJ-cc cct2-mi_idx HJ-cc cct2 mi_idx-cct1 HJ-cc cct1 cct2 mi_idx-it INL-t-cc cct1 cct2 it mi_idx HJ-cc cct1 cct2 it mi_idx t-kt INL-ci-cc cct1 cct2 it kt mi_idx t INL-n-cc cct1 cct2 ci it kt mi_idx t INL-chn-cc cct1 cct2 ci it kt mi_idx n t INL-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26b,73765.40000000001,73765.40000000001,it-mi_idx cc-mi_idx cct1-cc cct2-cc t-mi_idx kt-t ci-mi_idx n-ci chn-ci mk-mi_idx k-mk,HJ-mi_idx-it INL-cc-it mi_idx HJ-cc it mi_idx-cct1 HJ-cc cct1 it mi_idx-cct2 INL-t-cc cct1 cct2 it mi_idx HJ-cc cct1 cct2 it mi_idx t-kt INL-ci-cc cct1 cct2 it kt mi_idx t INL-n-cc cct1 cct2 ci it kt mi_idx t INL-chn-cc cct1 cct2 ci it kt mi_idx n t INL-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26c,1970747.1999999997,1970747.1999999997,kt-t cc-t cct1-cc cct2-cc mi_idx-t it-mi_idx mk-t k-mk ci-t chn-ci n-ci,HJ-t-kt HJ-kt t-cc HJ-cc kt t-cct1 HJ-cc cct1 kt t-cct2 INL-mi_idx-cc cct1 cct2 kt t HJ-cc cct1 cct2 kt mi_idx t-it INL-mk-cc cct1 cct2 it kt mi_idx t HJ-cc cct1 cct2 it kt mi_idx mk t-k INL-ci-cc cct1 cct2 it k kt mi_idx mk t HJ-cc cct1 cct2 ci it k kt mi_idx mk t-chn INL-n-cc cct1 cct2 chn ci it k kt mi_idx mk t
26c,5196943.000000001,5196943.000000001,t-mk k-mk kt-t cc-t cct1-cc cct2-cc mi_idx-t it-mi_idx ci-t chn-ci n-ci,HJ-mk-t HJ-mk t-k HJ-k mk t-kt INL-cc-k kt mk t HJ-cc k kt mk t-cct1 HJ-cc cct1 k kt mk t-cct2 INL-mi_idx-cc cct1 cct2 k kt mk t HJ-cc cct1 cct2 k kt mi_idx mk t-it INL-ci-cc cct1 cct2 it k kt mi_idx mk t HJ-cc cct1 cct2 ci it k kt mi_idx mk t-chn INL-n-cc cct1 cct2 chn ci it k kt mi_idx mk t
26c,35028406.99999999,35028406.99999999,t-ci chn-ci kt-t cc-t cct1-cc cct2-cc n-ci mi_idx-t it-mi_idx mk-t k-mk,HJ-ci-t HJ-ci t-chn HJ-chn ci t-kt HJ-chn ci kt t-cc HJ-cc chn ci kt t-cct1 HJ-cc cct1 chn ci kt t-cct2 INL-n-cc cct1 cct2 chn ci kt t INL-mi_idx-cc cct1 cct2 chn ci kt n t HJ-cc cct1 cct2 chn ci kt mi_idx n t-it HJ-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26c,1735454.2,1735454.2,t-cc kt-t cct1-cc cct2-cc mi_idx-t it-mi_idx mk-t k-mk ci-t chn-ci n-ci,HJ-t-cc HJ-cc t-kt HJ-cc kt t-cct1 HJ-cc cct1 kt t-cct2 INL-mi_idx-cc cct1 cct2 kt t HJ-cc cct1 cct2 kt mi_idx t-it INL-mk-cc cct1 cct2 it kt mi_idx t HJ-cc cct1 cct2 it kt mi_idx mk t-k INL-ci-cc cct1 cct2 it k kt mi_idx mk t HJ-cc cct1 cct2 ci it k kt mi_idx mk t-chn INL-n-cc cct1 cct2 chn ci it k kt mi_idx mk t
26c,4245352.200000001,4245352.200000001,t-mi_idx it-mi_idx kt-t cc-t cct1-cc cct2-cc mk-t k-mk ci-t chn-ci n-ci,HJ-t-mi_idx HJ-mi_idx t-it HJ-it mi_idx t-kt HJ-cc-it kt mi_idx t HJ-cc it kt mi_idx t-cct1 HJ-cc cct1 it kt mi_idx t-cct2 INL-mk-cc cct1 cct2 it kt mi_idx t HJ-cc cct1 cct2 it kt mi_idx mk t-k INL-ci-cc cct1 cct2 it k kt mi_idx mk t HJ-cc cct1 cct2 ci it k kt mi_idx mk t-chn INL-n-cc cct1 cct2 chn ci it k kt mi_idx mk t
26c,230300562.2,230300562.2,mk-ci k-mk chn-ci n-ci t-mk kt-t cc-mk cct1-cc cct2-cc mi_idx-mk it-mi_idx,HJ-ci-mk HJ-ci mk-k HJ-ci k mk-chn INL-n-chn ci k mk INL-t-chn ci k mk n HJ-chn ci k mk n t-kt INL-cc-chn ci k kt mk n t HJ-cc chn ci k kt mk n t-cct1 HJ-cc cct1 chn ci k kt mk n t-cct2 INL-mi_idx-cc cct1 cct2 chn ci k kt mk n t HJ-cc cct1 cct2 chn ci k kt mi_idx mk n t-it
26c,3910289.6000000006,3910289.6000000006,mk-cc k-mk cct1-cc cct2-cc t-mk kt-t mi_idx-mk it-mi_idx ci-mk chn-ci n-ci,HJ-mk-cc HJ-cc mk-k HJ-cc k mk-cct1 HJ-cc cct1 k mk-cct2 INL-t-cc cct1 cct2 k mk HJ-cc cct1 cct2 k mk t-kt INL-mi_idx-cc cct1 cct2 k kt mk t HJ-cc cct1 cct2 k kt mi_idx mk t-it INL-ci-cc cct1 cct2 it k kt mi_idx mk t HJ-cc cct1 cct2 ci it k kt mi_idx mk t-chn INL-n-cc cct1 cct2 chn ci it k kt mi_idx mk t
26c,13742631.399999999,13742631.399999999,mk-mi_idx k-mk it-mi_idx t-mk kt-t cc-mk cct1-cc cct2-cc ci-mk chn-ci n-ci,HJ-mk-mi_idx HJ-mi_idx mk-k HJ-k mi_idx mk-it INL-t-it k mi_idx mk HJ-it k mi_idx mk t-kt INL-cc-it k kt mi_idx mk t HJ-cc it k kt mi_idx mk t-cct1 HJ-cc cct1 it k kt mi_idx mk t-cct2 INL-ci-cc cct1 cct2 it k kt mi_idx mk t HJ-cc cct1 cct2 ci it k kt mi_idx mk t-chn INL-n-cc cct1 cct2 chn ci it k kt mi_idx mk t
26c,17585998.4,17585998.4,ci-cc chn-ci cct1-cc cct2-cc n-ci t-ci kt-t mi_idx-ci it-mi_idx mk-ci k-mk,HJ-ci-cc HJ-cc ci-chn HJ-cc chn ci-cct1 HJ-cc cct1 chn ci-cct2 INL-n-cc cct1 cct2 chn ci INL-t-cc cct1 cct2 chn ci n HJ-cc cct1 cct2 chn ci n t-kt INL-mi_idx-cc cct1 cct2 chn ci kt n t HJ-cc cct1 cct2 chn ci kt mi_idx n t-it HJ-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26c,57153889.400000006,57153889.400000006,ci-mi_idx chn-ci it-mi_idx cc-ci cct1-cc cct2-cc n-ci t-ci kt-t mk-ci k-mk,HJ-ci-mi_idx HJ-ci mi_idx-chn HJ-chn ci mi_idx-it HJ-chn ci it mi_idx-cc HJ-cc chn ci it mi_idx-cct1 HJ-cc cct1 chn ci it mi_idx-cct2 INL-n-cc cct1 cct2 chn ci it mi_idx INL-t-cc cct1 cct2 chn ci it mi_idx n HJ-cc cct1 cct2 chn ci it mi_idx n t-kt HJ-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
26c,2284792.6,2284792.6,cc-mi_idx it-mi_idx cct1-cc cct2-cc t-cc kt-t mk-cc k-mk ci-cc chn-ci n-ci,HJ-mi_idx-cc HJ-cc mi_idx-it HJ-cc it mi_idx-cct1 HJ-cc cct1 it mi_idx-cct2 INL-t-cc cct1 cct2 it mi_idx HJ-cc cct1 cct2 it mi_idx t-kt INL-mk-cc cct1 cct2 it kt mi_idx t HJ-cc cct1 cct2 it kt mi_idx mk t-k INL-ci-cc cct1 cct2 it k kt mi_idx mk t HJ-cc cct1 cct2 ci it k kt mi_idx mk t-chn INL-n-cc cct1 cct2 chn ci it k kt mi_idx mk t
26c,13804703.399999997,13804703.399999997,chn-ci cc-ci cct1-cc cct2-cc n-ci t-ci kt-t mi_idx-ci it-mi_idx mk-ci k-mk,HJ-ci-chn HJ-chn ci-cc HJ-cc chn ci-cct1 HJ-cc cct1 chn ci-cct2 INL-n-cc cct1 cct2 chn ci INL-t-cc cct1 cct2 chn ci n HJ-cc cct1 cct2 chn ci n t-kt INL-mi_idx-cc cct1 cct2 chn ci kt n t HJ-cc cct1 cct2 chn ci kt mi_idx n t-it HJ-mk-cc cct1 cct2 chn ci it kt mi_idx n t HJ-cc cct1 cct2 chn ci it kt mi_idx mk n t-k
