query_name,est_cost,true_cost,plan,physical_plan
33a,163709.80000000002,116747.40000000001,kt2-t2 lt-ml ml-t2 mi_idx2-ml it2-mi_idx2 ml-t1 kt1-t1 mc1-ml cn1-mc1 mc1-mi_idx1 it1-mi_idx1 mc2-mi_idx2 cn2-mc2,HJ-t2-kt2 HJ-ml-lt HJ-kt2 t2-lt ml INL-mi_idx2-kt2 lt ml t2 HJ-kt2 lt mi_idx2 ml t2-it2 INL-t1-it2 kt2 lt mi_idx2 ml t2 INL-it2 kt2 lt mi_idx2 ml t1 t2-kt1 INL-mc1-it2 kt1 kt2 lt mi_idx2 ml t1 t2 INL-cn1-it2 kt1 kt2 lt mc1 mi_idx2 ml t1 t2 INL-mi_idx1-cn1 it2 kt1 kt2 lt mc1 mi_idx2 ml t1 t2 INL-cn1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2-it1 INL-mc2-cn1 it1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2 INL-cn2-cn1 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33a,399531.00000000006,422213.4000000001,mi_idx2-ml it2-mi_idx2 lt-ml mi_idx2-t2 kt2-t2 ml-t1 kt1-t1 mc1-ml cn1-mc1 mc1-mi_idx1 it1-mi_idx1 mc2-mi_idx2 cn2-mc2,HJ-mi_idx2-ml HJ-mi_idx2 ml-it2 HJ-it2 mi_idx2 ml-lt INL-t2-it2 lt mi_idx2 ml HJ-it2 lt mi_idx2 ml t2-kt2 INL-t1-it2 kt2 lt mi_idx2 ml t2 INL-it2 kt2 lt mi_idx2 ml t1 t2-kt1 INL-mc1-it2 kt1 kt2 lt mi_idx2 ml t1 t2 INL-cn1-it2 kt1 kt2 lt mc1 mi_idx2 ml t1 t2 INL-mi_idx1-cn1 it2 kt1 kt2 lt mc1 mi_idx2 ml t1 t2 INL-cn1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2-it1 INL-mc2-cn1 it1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2 INL-cn2-cn1 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33a,399546.00000000006,403231.4000000001,mi_idx1-ml it1-mi_idx1 lt-ml mi_idx1-t1 kt1-t1 ml-t2 kt2-t2 mc1-mi_idx1 cn1-mc1 mi_idx2-ml it2-mi_idx2 mc2-mi_idx2 cn2-mc2,HJ-mi_idx1-ml HJ-mi_idx1 ml-it1 HJ-it1 mi_idx1 ml-lt INL-t1-it1 lt mi_idx1 ml HJ-it1 lt mi_idx1 ml t1-kt1 INL-t2-it1 kt1 lt mi_idx1 ml t1 INL-it1 kt1 lt mi_idx1 ml t1 t2-kt2 INL-mc1-it1 kt1 kt2 lt mi_idx1 ml t1 t2 INL-cn1-it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 INL-mi_idx2-cn1 it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 INL-cn1 it1 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2-it2 INL-mc2-cn1 it1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2 INL-cn2-cn1 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33a,3047221.2000000007,3554404.8000000007,mi_idx1-t1 lt-ml ml-t2 kt2-t2 mi_idx2-ml it2-mi_idx2 mi_idx1-ml it1-mi_idx1 kt1-t1 mc1-mi_idx1 cn1-mc1 mc2-mi_idx2 cn2-mc2,INL-t1-mi_idx1 HJ-ml-lt INL-t2-lt ml HJ-lt ml t2-kt2 INL-mi_idx2-kt2 lt ml t2 HJ-kt2 lt mi_idx2 ml t2-it2 HJ-mi_idx1 t1-it2 kt2 lt mi_idx2 ml t2 HJ-it2 kt2 lt mi_idx1 mi_idx2 ml t1 t2-it1 INL-it1 it2 kt2 lt mi_idx1 mi_idx2 ml t1 t2-kt1 INL-mc1-it1 it2 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2 INL-cn1-it1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2 INL-mc2-cn1 it1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2 INL-cn2-cn1 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33a,9719031.999999998,6282214.2,mc1-mi_idx1 lt-ml ml-t1 kt1-t1 mc1-ml it1-mi_idx1 cn1-mc1 ml-t2 kt2-t2 mi_idx2-ml it2-mi_idx2 mc2-mi_idx2 cn2-mc2,HJ-mc1-mi_idx1 HJ-ml-lt INL-t1-lt ml HJ-lt ml t1-kt1 HJ-mc1 mi_idx1-kt1 lt ml t1 HJ-kt1 lt mc1 mi_idx1 ml t1-it1 INL-cn1-it1 kt1 lt mc1 mi_idx1 ml t1 INL-t2-cn1 it1 kt1 lt mc1 mi_idx1 ml t1 HJ-cn1 it1 kt1 lt mc1 mi_idx1 ml t1 t2-kt2 INL-mi_idx2-cn1 it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 INL-cn1 it1 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2-it2 INL-mc2-cn1 it1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2 INL-cn2-cn1 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33a,876930.4,613669.7999999999,kt1-t1 lt-ml ml-t1 mi_idx1-ml it1-mi_idx1 ml-t2 kt2-t2 mc1-mi_idx1 cn1-mc1 mi_idx2-ml it2-mi_idx2 mc2-mi_idx2 cn2-mc2,HJ-t1-kt1 HJ-ml-lt HJ-kt1 t1-lt ml INL-mi_idx1-kt1 lt ml t1 HJ-kt1 lt mi_idx1 ml t1-it1 INL-t2-it1 kt1 lt mi_idx1 ml t1 INL-it1 kt1 lt mi_idx1 ml t1 t2-kt2 INL-mc1-it1 kt1 kt2 lt mi_idx1 ml t1 t2 INL-cn1-it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 INL-mi_idx2-cn1 it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 INL-cn1 it1 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2-it2 INL-mc2-cn1 it1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2 INL-cn2-cn1 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33a,1064483.4,1151040.3999999997,mi_idx2-t2 it2-mi_idx2 kt2-t2 mi_idx2-ml lt-ml ml-t1 kt1-t1 mc1-ml cn1-mc1 mc1-mi_idx1 it1-mi_idx1 mc2-mi_idx2 cn2-mc2,HJ-mi_idx2-t2 HJ-mi_idx2 t2-it2 HJ-it2 mi_idx2 t2-kt2 INL-ml-it2 kt2 mi_idx2 t2 HJ-it2 kt2 mi_idx2 ml t2-lt INL-t1-it2 kt2 lt mi_idx2 ml t2 INL-it2 kt2 lt mi_idx2 ml t1 t2-kt1 INL-mc1-it2 kt1 kt2 lt mi_idx2 ml t1 t2 INL-cn1-it2 kt1 kt2 lt mc1 mi_idx2 ml t1 t2 INL-mi_idx1-cn1 it2 kt1 kt2 lt mc1 mi_idx2 ml t1 t2 INL-cn1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2-it1 INL-mc2-cn1 it1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2 INL-cn2-cn1 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33a,1579863.8,1795052.7999999998,cn1-mc1 lt-ml ml-t1 kt1-t1 mi_idx1-ml it1-mi_idx1 ml-t2 kt2-t2 mc1-mi_idx1 mi_idx2-ml it2-mi_idx2 mc2-mi_idx2 cn2-mc2,HJ-mc1-cn1 HJ-ml-lt INL-t1-lt ml HJ-lt ml t1-kt1 INL-mi_idx1-kt1 lt ml t1 HJ-kt1 lt mi_idx1 ml t1-it1 INL-t2-it1 kt1 lt mi_idx1 ml t1 INL-it1 kt1 lt mi_idx1 ml t1 t2-kt2 HJ-cn1 mc1-it1 kt1 kt2 lt mi_idx1 ml t1 t2 INL-mi_idx2-cn1 it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 INL-cn1 it1 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2-it2 INL-mc2-cn1 it1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2 INL-cn2-cn1 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33a,3424696.2000000007,3430120.600000001,cn2-mc2 lt-ml ml-t1 kt1-t1 mi_idx1-ml it1-mi_idx1 ml-t2 kt2-t2 mc1-mi_idx1 cn1-mc1 mi_idx2-ml it2-mi_idx2 mc2-mi_idx2,HJ-mc2-cn2 HJ-ml-lt INL-t1-lt ml HJ-lt ml t1-kt1 INL-mi_idx1-kt1 lt ml t1 HJ-kt1 lt mi_idx1 ml t1-it1 INL-t2-it1 kt1 lt mi_idx1 ml t1 INL-it1 kt1 lt mi_idx1 ml t1 t2-kt2 INL-mc1-it1 kt1 kt2 lt mi_idx1 ml t1 t2 INL-cn1-it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 INL-mi_idx2-cn1 it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 INL-cn1 it1 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2-it2 HJ-cn2 mc2-cn1 it1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2
33a,5751230.0,5752698.2,mc1-t1 lt-ml ml-t2 kt2-t2 mi_idx2-ml it2-mi_idx2 mi_idx1-ml it1-mi_idx1 mc1-mi_idx1 cn1-mc1 kt1-t1 mc2-mi_idx2 cn2-mc2,INL-mc1-t1 HJ-ml-lt INL-t2-lt ml HJ-lt ml t2-kt2 INL-mi_idx2-kt2 lt ml t2 HJ-kt2 lt mi_idx2 ml t2-it2 INL-mi_idx1-it2 kt2 lt mi_idx2 ml t2 HJ-it2 kt2 lt mi_idx1 mi_idx2 ml t2-it1 HJ-mc1 t1-it1 it2 kt2 lt mi_idx1 mi_idx2 ml t2 INL-cn1-it1 it2 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2 INL-cn1 it1 it2 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2-kt1 INL-mc2-cn1 it1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2 INL-cn2-cn1 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33a,1536988.0,1468432.2,mc2-t2 lt-ml mc2-ml kt2-t2 mc2-mi_idx2 it2-mi_idx2 cn2-mc2 ml-t1 kt1-t1 mi_idx1-ml it1-mi_idx1 mc1-mi_idx1 cn1-mc1,HJ-mc2-t2 HJ-ml-lt HJ-mc2 t2-lt ml HJ-lt mc2 ml t2-kt2 INL-mi_idx2-kt2 lt mc2 ml t2 HJ-kt2 lt mc2 mi_idx2 ml t2-it2 INL-cn2-it2 kt2 lt mc2 mi_idx2 ml t2 INL-t1-cn2 it2 kt2 lt mc2 mi_idx2 ml t2 HJ-cn2 it2 kt2 lt mc2 mi_idx2 ml t1 t2-kt1 INL-mi_idx1-cn2 it2 kt1 kt2 lt mc2 mi_idx2 ml t1 t2 HJ-cn2 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2-it1 INL-mc1-cn2 it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-cn1-cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33a,748933.1999999998,929011.1999999998,mc2-ml lt-ml mc2-t2 kt2-t2 mc2-mi_idx2 it2-mi_idx2 cn2-mc2 ml-t1 kt1-t1 mi_idx1-ml it1-mi_idx1 mc1-mi_idx1 cn1-mc1,HJ-mc2-ml HJ-mc2 ml-lt INL-t2-lt mc2 ml HJ-lt mc2 ml t2-kt2 INL-mi_idx2-kt2 lt mc2 ml t2 HJ-kt2 lt mc2 mi_idx2 ml t2-it2 INL-cn2-it2 kt2 lt mc2 mi_idx2 ml t2 INL-t1-cn2 it2 kt2 lt mc2 mi_idx2 ml t2 HJ-cn2 it2 kt2 lt mc2 mi_idx2 ml t1 t2-kt1 INL-mi_idx1-cn2 it2 kt1 kt2 lt mc2 mi_idx2 ml t1 t2 HJ-cn2 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2-it1 INL-mc1-cn2 it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-cn1-cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33a,9719036.999999998,6269764.2,mc2-mi_idx2 lt-ml ml-t1 kt1-t1 mi_idx1-ml it1-mi_idx1 ml-t2 kt2-t2 mc1-mi_idx1 cn1-mc1 mc2-ml it2-mi_idx2 cn2-mc2,HJ-mc2-mi_idx2 HJ-ml-lt INL-t1-lt ml HJ-lt ml t1-kt1 INL-mi_idx1-kt1 lt ml t1 HJ-kt1 lt mi_idx1 ml t1-it1 INL-t2-it1 kt1 lt mi_idx1 ml t1 INL-it1 kt1 lt mi_idx1 ml t1 t2-kt2 INL-mc1-it1 kt1 kt2 lt mi_idx1 ml t1 t2 INL-cn1-it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 HJ-mc2 mi_idx2-cn1 it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 HJ-cn1 it1 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2-it2 INL-cn2-cn1 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33b,11747.000000000002,25547.600000000002,lt-ml ml-t1 kt1-t1 mi_idx1-ml it1-mi_idx1 ml-t2 kt2-t2 mc1-mi_idx1 cn1-mc1 mc2-ml cn2-mc2 mc2-mi_idx2 it2-mi_idx2,HJ-ml-lt INL-t1-lt ml HJ-lt ml t1-kt1 INL-mi_idx1-kt1 lt ml t1 HJ-kt1 lt mi_idx1 ml t1-it1 INL-t2-it1 kt1 lt mi_idx1 ml t1 INL-it1 kt1 lt mi_idx1 ml t1 t2-kt2 INL-mc1-it1 kt1 kt2 lt mi_idx1 ml t1 t2 INL-cn1-it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 INL-mc2-cn1 it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 INL-cn2-cn1 it1 kt1 kt2 lt mc1 mc2 mi_idx1 ml t1 t2 INL-mi_idx2-cn1 cn2 it1 kt1 kt2 lt mc1 mc2 mi_idx1 ml t1 t2 INL-cn1 cn2 it1 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2-it2
33b,68408.99999999999,586573.9999999999,ml-t1 lt-ml kt1-t1 mi_idx1-ml it1-mi_idx1 ml-t2 kt2-t2 mc1-mi_idx1 cn1-mc1 mc2-ml cn2-mc2 mc2-mi_idx2 it2-mi_idx2,INL-t1-ml HJ-ml t1-lt HJ-lt ml t1-kt1 INL-mi_idx1-kt1 lt ml t1 HJ-kt1 lt mi_idx1 ml t1-it1 INL-t2-it1 kt1 lt mi_idx1 ml t1 INL-it1 kt1 lt mi_idx1 ml t1 t2-kt2 INL-mc1-it1 kt1 kt2 lt mi_idx1 ml t1 t2 INL-cn1-it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 INL-mc2-cn1 it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 INL-cn2-cn1 it1 kt1 kt2 lt mc1 mc2 mi_idx1 ml t1 t2 INL-mi_idx2-cn1 cn2 it1 kt1 kt2 lt mc1 mc2 mi_idx1 ml t1 t2 INL-cn1 cn2 it1 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2-it2
33b,51283.6,39535.59999999999,kt2-t2 lt-ml ml-t2 mc2-ml mc2-mi_idx2 it2-mi_idx2 cn2-mc2 ml-t1 kt1-t1 mc1-ml cn1-mc1 mc1-mi_idx1 it1-mi_idx1,HJ-t2-kt2 HJ-ml-lt HJ-kt2 t2-lt ml INL-mc2-kt2 lt ml t2 INL-mi_idx2-kt2 lt mc2 ml t2 HJ-kt2 lt mc2 mi_idx2 ml t2-it2 INL-cn2-it2 kt2 lt mc2 mi_idx2 ml t2 INL-t1-cn2 it2 kt2 lt mc2 mi_idx2 ml t2 HJ-cn2 it2 kt2 lt mc2 mi_idx2 ml t1 t2-kt1 INL-mc1-cn2 it2 kt1 kt2 lt mc2 mi_idx2 ml t1 t2 INL-cn1-cn2 it2 kt1 kt2 lt mc1 mc2 mi_idx2 ml t1 t2 INL-mi_idx1-cn1 cn2 it2 kt1 kt2 lt mc1 mc2 mi_idx2 ml t1 t2 INL-cn1 cn2 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2-it1
33b,297716.0,756582.5999999999,it1-mi_idx1 lt-ml mi_idx1-ml mi_idx1-t1 kt1-t1 ml-t2 kt2-t2 mc1-mi_idx1 cn1-mc1 mc2-ml cn2-mc2 mc2-mi_idx2 it2-mi_idx2,HJ-mi_idx1-it1 HJ-ml-lt HJ-it1 mi_idx1-lt ml INL-t1-it1 lt mi_idx1 ml HJ-it1 lt mi_idx1 ml t1-kt1 INL-t2-it1 kt1 lt mi_idx1 ml t1 INL-it1 kt1 lt mi_idx1 ml t1 t2-kt2 INL-mc1-it1 kt1 kt2 lt mi_idx1 ml t1 t2 INL-cn1-it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 INL-mc2-cn1 it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 INL-cn2-cn1 it1 kt1 kt2 lt mc1 mc2 mi_idx1 ml t1 t2 INL-mi_idx2-cn1 cn2 it1 kt1 kt2 lt mc1 mc2 mi_idx1 ml t1 t2 INL-cn1 cn2 it1 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2-it2
33b,726745.6,725643.3999999999,mc1-ml cn1-mc1 lt-ml mc1-t1 kt1-t1 ml-t2 kt2-t2 mc1-mi_idx1 it1-mi_idx1 mc2-ml cn2-mc2 mc2-mi_idx2 it2-mi_idx2,HJ-mc1-ml HJ-mc1 ml-cn1 HJ-cn1 mc1 ml-lt INL-t1-cn1 lt mc1 ml HJ-cn1 lt mc1 ml t1-kt1 INL-t2-cn1 kt1 lt mc1 ml t1 INL-cn1 kt1 lt mc1 ml t1 t2-kt2 INL-mi_idx1-cn1 kt1 kt2 lt mc1 ml t1 t2 INL-cn1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2-it1 INL-mc2-cn1 it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 INL-cn2-cn1 it1 kt1 kt2 lt mc1 mc2 mi_idx1 ml t1 t2 INL-mi_idx2-cn1 cn2 it1 kt1 kt2 lt mc1 mc2 mi_idx1 ml t1 t2 INL-cn1 cn2 it1 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2-it2
33b,297701.0,752973.3999999999,it2-mi_idx2 lt-ml mi_idx2-ml mi_idx2-t2 kt2-t2 mi_idx1-ml it1-mi_idx1 mc1-mi_idx1 cn1-mc1 mc1-t1 kt1-t1 mc2-mi_idx2 cn2-mc2,HJ-mi_idx2-it2 HJ-ml-lt HJ-it2 mi_idx2-lt ml INL-t2-it2 lt mi_idx2 ml HJ-it2 lt mi_idx2 ml t2-kt2 INL-mi_idx1-it2 kt2 lt mi_idx2 ml t2 INL-it2 kt2 lt mi_idx1 mi_idx2 ml t2-it1 INL-mc1-it1 it2 kt2 lt mi_idx1 mi_idx2 ml t2 INL-cn1-it1 it2 kt2 lt mc1 mi_idx1 mi_idx2 ml t2 INL-t1-cn1 it1 it2 kt2 lt mc1 mi_idx1 mi_idx2 ml t2 INL-cn1 it1 it2 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2-kt1 INL-mc2-cn1 it1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2 INL-cn2-cn1 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33b,62032.59999999999,61934.59999999999,ml-t2 lt-ml kt2-t2 mc2-ml mc2-mi_idx2 it2-mi_idx2 cn2-mc2 ml-t1 kt1-t1 mc1-ml cn1-mc1 mc1-mi_idx1 it1-mi_idx1,HJ-t2-ml HJ-ml t2-lt HJ-lt ml t2-kt2 INL-mc2-kt2 lt ml t2 INL-mi_idx2-kt2 lt mc2 ml t2 HJ-kt2 lt mc2 mi_idx2 ml t2-it2 INL-cn2-it2 kt2 lt mc2 mi_idx2 ml t2 INL-t1-cn2 it2 kt2 lt mc2 mi_idx2 ml t2 HJ-cn2 it2 kt2 lt mc2 mi_idx2 ml t1 t2-kt1 INL-mc1-cn2 it2 kt1 kt2 lt mc2 mi_idx2 ml t1 t2 INL-cn1-cn2 it2 kt1 kt2 lt mc1 mc2 mi_idx2 ml t1 t2 INL-mi_idx1-cn1 cn2 it2 kt1 kt2 lt mc1 mc2 mi_idx2 ml t1 t2 INL-cn1 cn2 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2-it1
33b,399531.00000000006,422444.4000000001,mi_idx2-ml it2-mi_idx2 lt-ml mi_idx2-t2 kt2-t2 mi_idx1-ml it1-mi_idx1 mc1-mi_idx1 cn1-mc1 mc1-t1 kt1-t1 mc2-mi_idx2 cn2-mc2,HJ-mi_idx2-ml HJ-mi_idx2 ml-it2 HJ-it2 mi_idx2 ml-lt INL-t2-it2 lt mi_idx2 ml HJ-it2 lt mi_idx2 ml t2-kt2 INL-mi_idx1-it2 kt2 lt mi_idx2 ml t2 INL-it2 kt2 lt mi_idx1 mi_idx2 ml t2-it1 INL-mc1-it1 it2 kt2 lt mi_idx1 mi_idx2 ml t2 INL-cn1-it1 it2 kt2 lt mc1 mi_idx1 mi_idx2 ml t2 INL-t1-cn1 it1 it2 kt2 lt mc1 mi_idx1 mi_idx2 ml t2 INL-cn1 it1 it2 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2-kt1 INL-mc2-cn1 it1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2 INL-cn2-cn1 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33b,399546.00000000006,405584.6000000001,mi_idx1-ml it1-mi_idx1 lt-ml mi_idx1-t1 kt1-t1 ml-t2 kt2-t2 mc1-mi_idx1 cn1-mc1 mc2-ml cn2-mc2 mc2-mi_idx2 it2-mi_idx2,HJ-mi_idx1-ml HJ-mi_idx1 ml-it1 HJ-it1 mi_idx1 ml-lt INL-t1-it1 lt mi_idx1 ml HJ-it1 lt mi_idx1 ml t1-kt1 INL-t2-it1 kt1 lt mi_idx1 ml t1 INL-it1 kt1 lt mi_idx1 ml t1 t2-kt2 INL-mc1-it1 kt1 kt2 lt mi_idx1 ml t1 t2 INL-cn1-it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 INL-mc2-cn1 it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 INL-cn2-cn1 it1 kt1 kt2 lt mc1 mc2 mi_idx1 ml t1 t2 INL-mi_idx2-cn1 cn2 it1 kt1 kt2 lt mc1 mc2 mi_idx1 ml t1 t2 INL-cn1 cn2 it1 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2-it2
33b,3047159.2000000007,3555612.0000000005,mi_idx1-t1 lt-ml ml-t2 kt2-t2 mc2-ml mc2-mi_idx2 it2-mi_idx2 cn2-mc2 mi_idx1-ml it1-mi_idx1 kt1-t1 mc1-mi_idx1 cn1-mc1,INL-t1-mi_idx1 HJ-ml-lt INL-t2-lt ml HJ-lt ml t2-kt2 INL-mc2-kt2 lt ml t2 INL-mi_idx2-kt2 lt mc2 ml t2 HJ-kt2 lt mc2 mi_idx2 ml t2-it2 INL-cn2-it2 kt2 lt mc2 mi_idx2 ml t2 HJ-mi_idx1 t1-cn2 it2 kt2 lt mc2 mi_idx2 ml t2 HJ-cn2 it2 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2-it1 INL-cn2 it1 it2 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2-kt1 INL-mc1-cn2 it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2 INL-cn1-cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2
33b,9719009.799999999,6306119.4,mc1-mi_idx1 lt-ml ml-t1 kt1-t1 mc1-ml it1-mi_idx1 cn1-mc1 mi_idx2-ml it2-mi_idx2 mc2-mi_idx2 cn2-mc2 mc2-t2 kt2-t2,HJ-mc1-mi_idx1 HJ-ml-lt INL-t1-lt ml HJ-lt ml t1-kt1 HJ-mc1 mi_idx1-kt1 lt ml t1 HJ-kt1 lt mc1 mi_idx1 ml t1-it1 INL-cn1-it1 kt1 lt mc1 mi_idx1 ml t1 INL-mi_idx2-cn1 it1 kt1 lt mc1 mi_idx1 ml t1 INL-cn1 it1 kt1 lt mc1 mi_idx1 mi_idx2 ml t1-it2 INL-mc2-cn1 it1 it2 kt1 lt mc1 mi_idx1 mi_idx2 ml t1 INL-cn2-cn1 it1 it2 kt1 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 INL-t2-cn1 cn2 it1 it2 kt1 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 INL-cn1 cn2 it1 it2 kt1 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2-kt2
33b,876930.4,619747.0,kt1-t1 lt-ml ml-t1 mi_idx1-ml it1-mi_idx1 ml-t2 kt2-t2 mc1-mi_idx1 cn1-mc1 mc2-ml cn2-mc2 mc2-mi_idx2 it2-mi_idx2,HJ-t1-kt1 HJ-ml-lt HJ-kt1 t1-lt ml INL-mi_idx1-kt1 lt ml t1 HJ-kt1 lt mi_idx1 ml t1-it1 INL-t2-it1 kt1 lt mi_idx1 ml t1 INL-it1 kt1 lt mi_idx1 ml t1 t2-kt2 INL-mc1-it1 kt1 kt2 lt mi_idx1 ml t1 t2 INL-cn1-it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 INL-mc2-cn1 it1 kt1 kt2 lt mc1 mi_idx1 ml t1 t2 INL-cn2-cn1 it1 kt1 kt2 lt mc1 mc2 mi_idx1 ml t1 t2 INL-mi_idx2-cn1 cn2 it1 kt1 kt2 lt mc1 mc2 mi_idx1 ml t1 t2 INL-cn1 cn2 it1 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2-it2
